Date,Paradise (679) Precipitation Accumulation (in) Start of Day Values,Paradise (679) Precipitation Increment (in),Paradise (679) Precipitation Increment - Snow-adj (in),Paradise (679) Air Temperature Average (degF),Paradise (679) Air Temperature Minimum (degF),Paradise (679) Air Temperature Maximum (degF),Paradise (679) Soil Moisture Percent -2in (pct) Start of Day Values,Paradise (679) Soil Moisture Percent -4in (pct) Start of Day Values,Paradise (679) Soil Moisture Percent -8in (pct) Start of Day Values,Paradise (679) Soil Moisture Percent -20in (pct) Start of Day Values,Paradise (679) Snow Density (pct) Start of Day Values,Paradise (679) Snow Water Equivalent (in) Start of Day Values,Paradise (679) Snow Depth (in) Start of Day Values,Paradise (679) Snow Rain Ratio (unitless),Paradise (679) Real Dielectric Constant -2in (unitless) Start of Day Values
10/30/17,14.3,0,0.2,41,36,47,21.4,24.3,34.9,35.4,,0.6,1,,
10/31/17,14.3,0,0,44,36,52,20.3,23.3,34.5,35,,0.8,1,,
11/1/17,14.3,0.2,0.2,34,29,39,19.8,22.7,34.1,34.6,,0.5,1,100,
11/2/17,14.5,0.5,0.7,30,26,33,19.9,22.7,33.9,34.7,,0.7,2,140,
11/3/17,15,0.5,0.5,27,24,31,19.8,22.4,33.8,34.4,35,1.4,4,40,
11/4/17,15.5,0.8,0.8,26,25,28,19.7,22.3,33.6,34.4,32,1.6,5,100,
11/5/17,16.3,0.9,1.1,27,23,32,19.4,21.9,33.5,34.3,18.5,2.4,13,122,
11/6/17,17.2,0.3,0.3,26,22,36,19.4,22,33.4,34.1,18.4,3.5,19,0,
11/7/17,17.5,0.1,0.1,27,22,33,19.4,21.9,33.3,34.1,20.6,3.5,17,100,
11/8/17,17.6,0.5,0.5,32,29,36,19.2,21.9,33.1,34,21.2,3.6,17,80,
11/9/17,18.1,0.4,0.6,33,31,36,19.3,21.6,33,34.1,23.5,4,17,150,
11/10/17,18.5,0.2,0.2,33,30,37,19.3,21.5,32.9,33.9,27.1,4.6,17,50,
11/11/17,18.7,0.3,0.3,35,31,37,19.1,21.4,33,34,22.4,4.7,21,100,
11/12/17,19,0.3,0.3,36,35,39,19.2,21.5,33,33.9,22.7,5,22,33,
11/13/17,19.3,1.6,1.6,32,30,39,22.2,22.3,33.7,34.5,24.3,5.1,21,100,
11/14/17,20.9,0.6,0.6,31,29,34,23.3,23.7,34.4,35,19.1,6.7,35,67,
11/15/17,21.5,1,1.2,31,28,32,22.6,23.5,34.3,34.9,22.2,7.1,32,120,
11/16/17,22.5,1.5,1.5,29,27,31,21.9,23.3,34,34.7,19.3,8.3,43,93,
11/17/17,24,0.5,0.6,27,25,33,21.6,23.2,34,34.7,21.1,9.7,46,120,
11/18/17,24.5,0,0,31,26,46,21.5,22.9,33.9,34.4,22.9,10.3,45,,
11/19/17,24.5,1.5,1.6,30,26,36,21.1,22.9,33.8,34.5,24.9,10.2,41,107,
11/20/17,26,1.6,1.6,33,27,38,21.3,22.8,33.7,34.3,23.1,11.8,51,31,
11/21/17,27.6,2.7,2.7,42,28,46,24.5,25,35.5,36,24.6,12.3,50,48,
11/22/17,30.3,1.2,1.2,46,43,47,26.3,27.3,36.7,37.5,30.9,13.6,44,0,
11/23/17,31.5,1.7,1.7,38,32,46,26.7,27.4,36.6,37.2,32.4,12.3,38,0,
11/24/17,33.2,0.1,0.1,31,27,33,26.8,27.5,36.4,36.8,34.8,11.5,33,0,
11/25/17,33.3,0.4,0.4,36,28,47,25.1,26.2,35.6,35.8,34.8,11.5,33,100,
11/26/17,33.7,0.7,0.7,37,29,47,25.7,26.6,36.1,36.2,31.3,11.9,38,0,
11/27/17,34.4,0.2,0.2,29,25,34,26.4,27,36.1,36.5,32.8,11.8,36,50,
11/28/17,34.6,1.1,1.5,29,27,34,25,26,35.4,35.7,34,11.9,35,136,
11/29/17,35.7,0.4,0.4,29,27,36,23.9,25.3,35.2,35.3,29.8,13.4,45,25,
11/30/17,36.1,0.3,0.7,31,28,33,23.3,24.8,34.8,35.1,31.4,13.5,43,233,
12/1/17,36.4,0.6,0.6,29,25,32,23,24.6,34.7,34.9,32.3,14.2,44,83,
12/2/17,37,0.6,0.9,30,27,32,22.8,24.1,34.5,34.9,30,14.7,49,150,
12/3/17,37.6,0.6,0.6,26,24,32,22.5,24.2,34.4,34.6,29.4,15.6,53,83,
12/4/17,38.2,0,0.1,24,20,38,22.4,23.9,34.3,34.6,29.8,16.1,54,,
12/5/17,38.2,0,0,33,24,39,22.5,23.7,34.1,34.7,31.8,16.2,51,,
12/6/17,38.2,0,0,39,34,45,22.3,23.7,34,34.7,32.4,16.2,50,,
12/7/17,38.2,0,0,47,39,58,22.1,23.4,33.9,34.6,33.1,16.2,49,,
12/8/17,38.2,0,0.1,49,46,59,22,23.3,34,34.4,33.1,16.2,49,,
12/9/17,38.2,0,0,49,45,60,22.1,23.3,33.9,34.4,33.3,16.3,49,,
12/10/17,38.2,0,0,51,45,57,22,23.4,33.8,34.3,34.7,16.3,47,,
12/11/17,38.2,0,0.1,48,40,57,22,23.1,33.8,34.4,34.7,16.3,47,,
12/12/17,38.2,0,0,42,39,47,21.8,22.9,33.7,34.2,35.7,16.4,46,,
12/13/17,38.2,0,0,40,37,43,21.9,23,33.8,34.3,35.7,16.4,46,,
12/14/17,38.2,0,0.1,45,39,53,22,23.1,33.6,34.3,38.1,16.4,43,,
12/15/17,38.2,0.3,0.6,33,27,42,22.1,23,33.6,34.3,38.4,16.5,43,200,
12/16/17,38.5,0.5,0.5,28,26,29,21.7,22.9,33.6,34.2,38,17.1,45,100,
12/17/17,39,0.9,0.9,33,28,34,21.6,23,33.7,34.1,39.1,17.6,45,100,
12/18/17,39.9,1.7,1.7,33,30,35,22.2,23,33.8,34.2,41.1,18.5,45,100,
12/19/17,41.6,1.9,1.9,31,24,34,24.9,24.9,34.9,35,39.6,20.2,51,100,
12/20/17,43.5,0.3,0.3,23,18,26,24.6,24.8,34.8,35,35.6,22.1,62,100,
12/21/17,43.8,0,0,21,18,27,24.1,24.6,34.7,34.9,35,22.4,64,,
12/22/17,43.8,0.6,0.6,26,22,28,23.9,24.5,34.6,34.7,36.7,22.4,61,100,
12/23/17,44.4,0.2,0.2,21,18,25,23.6,24.1,34.4,34.7,37.1,23,62,100,
12/24/17,44.6,0.7,0.7,25,20,31,23.4,24.2,34.3,34.5,35.2,23.2,66,100,
12/25/17,45.3,0.6,0.6,26,22,30,23.2,24,34.2,34.6,36.2,23.9,66,100,
12/26/17,45.9,0,0,23,18,32,23.1,23.9,34.1,34.6,34.5,24.5,71,,
12/27/17,45.9,0.1,0.4,30,24,33,22.9,23.8,34,34.5,36,24.5,68,400,
12/28/17,46,2.7,2.7,33,31,35,22.7,23.6,34,34.4,38.3,24.9,65,100,
12/29/17,48.7,2.4,2.4,35,29,38,22.9,23.5,33.9,34.5,35.4,27.6,78,33,
12/30/17,51.1,0,0,28,25,33,26.5,26.4,36.3,36.8,41.8,28.4,68,,
12/31/17,51.1,0,0,31,26,40,25.9,25.8,35.4,35.7,41.6,27.9,67,,
1/1/18,51.1,0,0.1,39,33,50,25.4,25.3,35.1,35.4,42.1,27.8,66,,
1/2/18,51.1,0,0,44,41,52,24.8,25.1,34.9,35,43.6,27.9,64,,
1/3/18,51.1,0,0.1,43,38,49,24.6,24.8,34.7,35,41.6,27.9,67,,
1/4/18,51.1,0.3,0.5,42,38,47,24.3,24.7,34.6,35,41.8,28,67,167,
1/5/18,51.4,1,1,38,34,42,24.6,24.4,34.6,34.9,43.8,28.5,65,0,
1/6/18,52.4,0.3,0.3,30,28,34,27,26.5,36,36.3,43.8,28.5,65,0,
1/7/18,52.7,0.7,1,31,28,34,26.3,25.9,35.4,35.6,44.2,28.3,64,143,
1/8/18,53.4,0.7,0.7,35,31,39,25.8,25.5,35.2,35.4,41.9,29.3,70,43,
1/9/18,54.1,0.5,0.5,31,24,36,25.7,25.4,35.1,35.2,42.9,29.6,69,40,
1/10/18,54.6,0.7,0.7,28,24,33,26.5,25.9,35.5,35.5,44.5,29.8,67,100,
1/11/18,55.3,1.9,2.5,33,31,34,26,25.6,35.2,35.4,41.8,30.5,73,132,
1/12/18,57.2,0.6,0.6,34,32,35,25.5,25.4,35,35.2,39.3,33,84,33,
1/13/18,57.8,0.4,0.4,40,33,50,25,25.2,34.9,35,42.6,33.2,78,100,
1/14/18,58.2,0,0,46,41,50,26.1,25.7,35.4,35.2,41.5,33.6,81,,
1/15/18,58.2,0,0,41,37,47,26.3,25.9,35.4,35.3,41.6,33.3,80,,
1/16/18,58.2,0.4,0.4,34,29,41,26.6,25.9,35.5,35.5,42.2,33.3,79,100,
1/17/18,58.6,0.8,0.8,39,34,44,26.8,26,35.5,35.5,46.2,33.7,73,100,
1/18/18,59.4,0.7,0.7,30,26,35,27.6,26.7,36.5,37,44.8,34.5,77,14,
1/19/18,60.1,0.4,0.4,28,25,32,27.1,26.3,35.7,35.9,44.9,34.6,77,50,
1/20/18,60.5,0.6,0.6,28,24,31,26.1,26,35.3,35.5,44.1,34.8,79,100,
1/21/18,61.1,0.7,0.7,29,25,32,25.5,25.5,35.2,35.3,43.2,35.4,82,86,
1/22/18,61.8,0.6,0.7,26,22,30,25.2,25.3,35,35.1,41.9,36,86,117,
1/23/18,62.4,2,2,31,22,34,24.8,25.2,34.8,35,40.8,36.7,90,100,
1/24/18,64.4,0.6,0.6,32,25,35,24.7,24.8,34.8,34.9,39.9,38.7,97,100,
1/25/18,65,0.6,0.6,25,21,28,24.4,24.7,34.5,34.7,37.8,39.3,104,100,
1/26/18,65.6,1.1,1.1,26,23,28,24.4,24.5,34.6,34.8,37.3,39.9,107,100,
1/27/18,66.7,1.1,1.1,30,28,33,24.3,24.4,34.4,34.8,36,41,114,100,
1/28/18,67.8,0.5,0.5,38,33,43,24.1,24.5,34.4,34.7,36,42.1,117,40,
1/29/18,68.3,1.2,1.7,38,27,45,24.1,24.5,34.5,34.6,38.1,42.3,111,142,
1/30/18,69.5,0.9,0.9,26,23,29,24.2,24.4,34.5,34.6,37.9,44,116,100,
1/31/18,70.4,0,0,26,23,31,24.2,24.5,34.4,34.6,37.1,44.9,121,,
2/1/18,70.4,1.1,1.1,31,25,37,24.4,24.3,34.4,34.7,37.7,44.9,119,100,
2/2/18,71.5,1.2,1.2,37,35,40,24.4,24.3,34.4,34.7,38.7,46,119,42,
2/3/18,72.7,2,2,37,34,41,27,26.1,35.8,35.8,41.5,46.5,112,55,
2/4/18,74.7,1.8,1.8,38,34,41,27.9,26.9,36.6,37,45.3,47.6,105,0,
2/5/18,76.5,0.2,0.2,33,32,36,29.2,27.9,36.8,37.1,46,46.5,101,0,
2/6/18,76.7,0.5,0.5,32,29,34,27.7,26.9,35.9,36.1,47,45.6,97,100,
2/7/18,77.2,0.4,0.4,36,32,41,26.9,26.3,35.6,35.6,47,46.1,98,0,
2/8/18,77.6,0.3,0.3,36,26,41,26.7,26.3,35.5,35.5,46.4,45.9,99,0,
2/9/18,77.9,0.1,0.1,26,24,30,27.2,26.5,35.5,35.5,46.8,45.9,98,0,
2/10/18,78,0.2,0.2,26,19,35,27.1,26.5,35.5,35.5,48.3,45.9,95,0,
2/11/18,78.2,0,0,26,23,33,26.6,26,35.4,35.4,48.2,45.8,95,,
2/12/18,78.2,0,0,24,17,33,26.1,25.8,35.2,35.2,48.7,45.8,94,,
2/13/18,78.2,0,0.2,32,24,44,25.8,25.6,35,35,47.7,45.8,96,,
2/14/18,78.2,1.2,1.2,26,24,31,25.4,25.4,35,35,50.5,46,91,100,
2/15/18,79.4,0,0.2,24,20,31,25.3,25.3,34.9,34.9,46.7,47.2,101,,
2/16/18,79.4,1.3,1.3,29,24,31,25.2,25.1,34.7,34.7,47.4,47.4,100,100,
2/17/18,80.7,3,3,29,23,32,24.8,24.9,34.7,34.9,44.7,48.7,109,100,
2/18/18,83.7,0.6,0.6,19,13,24,24.9,24.8,34.6,34.7,40.7,51.7,127,100,
2/19/18,84.3,0,0,13,6,20,24.7,24.8,34.6,34.6,39,52.3,134,,
2/20/18,84.3,0.3,0.3,15,9,24,24.6,24.7,34.4,34.6,40.5,52.3,129,100,
2/21/18,84.6,0,0.3,13,6,21,24.5,24.5,34.5,34.7,39.5,52.6,133,,
2/22/18,84.6,0.2,0.2,16,10,25,24.3,24.5,34.3,34.5,39.8,52.9,133,100,
2/23/18,84.8,0.7,0.9,17,5,24,24.4,24.5,34.3,34.6,39.6,53.1,134,129,
2/24/18,85.5,0.9,1.2,24,21,30,24.2,24.2,34.3,34.5,39.7,54,136,133,
2/25/18,86.4,2,2,23,18,27,24.2,24.2,34.3,34.5,39.1,55.2,141,100,
2/26/18,88.4,0,0.1,22,18,30,24.2,24.2,34.3,34.3,37.4,57.2,153,,
2/27/18,88.4,0,0.4,25,20,31,24.1,24.2,34.1,34.4,38.5,57.3,149,,
2/28/18,88.4,1,1,28,23,31,23.9,24.3,34.1,34.4,39.5,57.7,146,100,
3/1/18,89.4,0,0.1,27,22,35,24,24.1,34.1,34.4,38.1,58.7,154,,
3/2/18,89.4,0.4,0.4,26,20,33,23.9,24.1,34,34.4,38.4,58.8,153,100,
3/3/18,89.8,0,0.1,26,20,37,24,24,34.1,34.3,38.2,59.2,155,,
3/4/18,89.8,0.3,0.3,25,19,29,23.9,23.9,34.1,34.4,39.5,59.3,150,100,
3/5/18,90.1,0.1,0.1,24,22,29,24,23.9,34,34.3,39.2,59.6,152,100,
3/6/18,90.2,0,0.1,27,15,42,23.9,23.9,34,34.3,40.1,59.7,149,,
3/7/18,90.2,0,0.1,35,28,45,24,23.9,33.9,34.2,40.4,59.8,148,,
3/8/18,90.2,0.9,1.8,33,31,37,24,23.9,33.9,34.1,41,59.9,146,200,
3/9/18,91.1,0.2,0.2,27,21,34,23.9,23.8,33.9,34.2,40.3,61.7,153,100,
3/10/18,91.3,0,0,31,22,39,24,23.8,34,34.3,40.5,61.9,153,,
3/11/18,91.3,0,0.1,39,30,50,23.9,23.8,34,34.3,41.5,61.8,149,,
3/12/18,91.3,0,0.1,42,36,48,24.1,24,33.8,34.2,41.5,61.9,149,,
3/13/18,91.3,0.6,0.6,38,29,45,24,23.8,33.8,34.2,41.9,62,148,100,
3/14/18,91.9,0,0.3,29,20,36,24,23.7,33.9,34.4,42.9,62.6,146,,
3/15/18,91.9,0,0,29,19,40,23.9,23.8,33.9,34.2,43.4,62.9,145,,
3/16/18,91.9,0.1,0.1,31,25,39,24,23.9,33.8,34.2,43.7,62.9,144,100,
3/17/18,92,0,0,28,22,35,24,24,34,34.3,45,63,140,,
3/18/18,92,0,0.2,29,24,36,24,23.8,34,34.4,44.7,63,141,,
3/19/18,92,0,0.1,29,23,42,23.9,23.9,33.9,34.2,44.8,63.2,141,,
3/20/18,92,0,0,32,22,44,24,23.9,33.8,34.1,44.9,63.3,141,,
3/21/18,92,0.2,0.2,36,31,45,24.1,23.9,34,34.3,44.9,63.3,141,100,
3/22/18,92.2,0.8,0.8,30,23,38,23.9,23.8,34,34.2,45.7,63.5,139,100,
3/23/18,93,0.4,0.4,25,23,32,23.9,23.8,33.8,34.2,45,64.3,143,100,
3/24/18,93.4,0.5,0.5,26,22,33,23.9,23.8,33.9,34.2,44.3,64.7,146,100,
3/25/18,93.9,0,0.2,26,20,35,23.9,23.7,33.8,34.3,43.8,65.2,149,,
3/26/18,93.9,0.9,1.2,28,21,32,24,23.9,33.9,34.2,44.2,65.4,148,133,
3/27/18,94.8,0.8,1.8,32,27,34,23.8,23.7,34,34.3,43.5,66.6,153,225,
3/28/18,95.6,0,0.3,29,26,32,23.8,23.8,33.9,34.2,43.6,68.4,157,,
3/29/18,95.6,0.1,0.1,32,26,43,23.9,23.9,33.8,34.2,44.6,68.7,154,0,
3/30/18,95.7,0,0,34,31,43,23.8,23.8,33.8,34,44.3,68.7,155,,
3/31/18,95.7,0,0,36,28,48,23.9,23.8,33.8,34,44.8,68.6,153,,
4/1/18,95.7,0.8,0.9,27,20,34,24.1,23.7,33.9,34.1,45.4,68.5,151,112,
4/2/18,96.5,0.4,0.4,24,19,31,24,23.8,33.9,34.1,44.2,69.4,157,100,
4/3/18,96.9,0.3,0.3,28,20,37,24,23.7,33.9,34.3,45.3,69.8,154,100,
4/4/18,97.2,0.7,1.3,33,28,39,24,23.8,34,34.3,45.2,70.1,155,186,
4/5/18,97.9,1.3,1.3,37,35,42,23.9,23.8,33.7,34.2,43.8,71.4,163,31,
4/6/18,99.2,0,0,43,37,55,24,23.8,33.8,34.2,45.4,71.8,158,,
4/7/18,99.2,1.2,1.9,35,30,42,24.2,24,33.9,34.3,46.8,71.1,152,158,
4/8/18,100.4,1.6,1.6,32,31,34,24.7,24.2,34.1,34.4,47.4,73,154,56,
4/9/18,102,0,0,38,27,47,25.5,24.6,34.3,34.4,44.3,73.9,167,,
4/10/18,102,0.3,0.8,37,31,47,25.5,24.6,34.3,34.5,45.3,73.8,163,267,
4/11/18,102.3,0.4,0.4,32,27,36,25.4,24.7,34.2,34.5,47.5,74.6,157,75,
4/12/18,102.7,0.4,0.4,28,25,31,25.5,24.6,34.4,34.6,46.5,74.9,161,75,
4/13/18,103.1,1.5,1.9,33,27,36,25.3,24.7,34.2,34.5,46.4,75.2,162,127,
4/14/18,104.6,1,1.2,34,33,38,25.4,24.6,34.3,34.5,45.9,77.1,168,120,
4/15/18,105.6,0.4,0.4,35,30,41,25.3,24.6,34.3,34.4,45.3,78.3,173,100,
4/16/18,106,1.7,2.1,29,25,33,25.2,24.6,34.4,34.5,46.6,78.7,169,124,
4/17/18,107.7,0.3,0.4,28,25,35,25.3,24.4,34.3,34.5,43.9,80.8,184,133,
4/18/18,108,0,0.1,32,22,41,25.1,24.5,34.3,34.4,44.4,81.2,183,,
4/19/18,108,0,0,36,29,47,25.2,24.7,34.3,34.5,45.7,81.3,178,,
4/20/18,108,0,0.1,38,29,50,25,24.5,34.2,34.4,46.5,81.3,175,,
4/21/18,108,0.1,0.1,33,28,41,25.1,24.4,34.2,34.3,47.6,81.4,171,0,
4/22/18,108.1,0,0.1,36,26,49,24.9,24.6,34.2,34.4,48,81.2,169,,
4/23/18,108.1,0,0,42,35,53,25,24.6,34.3,34.4,48.7,81.3,167,,
4/24/18,108.1,0,0,47,41,56,25.1,24.5,34.2,34.4,49,81.3,166,,
4/25/18,108.1,0,0,52,42,61,25.3,24.5,34.4,34.6,49.9,81.3,163,,
4/26/18,108.1,0,0,56,50,66,25.9,24.9,34.5,34.6,50.5,81.3,161,,
4/27/18,108.1,0,0,46,34,59,27.3,25.6,34.9,34.6,51.8,81.3,157,,
4/28/18,108.1,0.2,0.2,35,33,42,28.8,26.6,35.5,35,52.7,81.2,154,0,
4/29/18,108.3,0.2,0.2,35,31,41,28.8,26.8,35.5,35.1,52.5,80.3,153,0,
4/30/18,108.5,0.3,0.3,34,30,38,28.5,26.6,35.5,35.1,52.6,80,152,67,
5/1/18,108.8,0,0,36,33,42,28.1,26.4,35.3,35,52.4,80.2,153,,
5/2/18,108.8,0,0,44,33,57,28,26.3,35.3,35.1,52.7,80.1,152,,
5/3/18,108.8,0,0,49,38,61,27.6,26.2,35.2,35,53.4,80.1,150,,
5/4/18,108.8,0,0,45,37,57,28.7,26.5,35.2,35,53.7,79.5,148,,
5/5/18,108.8,0,0,49,42,58,30,26.9,35.6,35.2,54,78.8,146,,
5/6/18,108.8,0,0,48,41,62,30.4,27.2,35.7,35.3,55,78.1,142,,
5/7/18,108.8,0,0,49,40,60,31.4,27.5,35.8,35.5,55.1,77.1,140,,
5/8/18,108.8,0.2,0.2,52,44,66,31.8,27.7,35.9,35.6,55.7,76.3,137,0,
5/9/18,109,0.4,0.4,41,37,46,32.1,27.8,35.9,35.7,57,75.8,133,0,
5/10/18,109.4,0.1,0.1,36,34,41,32.2,27.8,35.9,35.7,56.7,74.9,132,0,
5/11/18,109.5,0.1,0.1,38,32,48,31.7,27.7,35.9,35.6,56.8,74.4,131,0,
5/12/18,109.6,0,0,51,40,61,31.5,27.4,35.8,35.5,56.8,73.9,130,,
5/13/18,109.6,0,0,57,46,67,32.4,27.7,35.9,35.6,57.1,73.1,128,,
5/14/18,109.6,0,0,58,50,69,33,27.9,36,35.9,58.2,72.2,124,,
5/15/18,109.6,0,0,56,45,67,33.4,28.2,36.2,36,58.7,71,121,,
5/16/18,109.6,0,0,45,41,51,33.6,28.4,36.2,36.3,60.3,69.9,116,,
5/17/18,109.6,0,0,42,38,46,33.6,28.3,36.1,36.2,60.5,69,114,,
5/18/18,109.6,0,0,43,37,49,33.2,28.1,36,36,61.2,68.6,112,,
5/19/18,109.6,0,0,46,41,55,33,28.1,36,36,61.4,68.1,111,,
5/20/18,109.6,0,0,43,38,47,34,28.4,36.1,36.2,62.3,67.3,108,,
5/21/18,109.6,0,0,46,33,60,33.6,28.3,36.1,36.1,62.3,66.7,107,,
5/22/18,109.6,0,0,56,47,67,34.2,28.6,36.2,36.2,63.6,65.5,103,,
5/23/18,109.6,1.2,1.2,54,45,68,34.5,28.7,36.3,36.4,64.3,64.3,100,0,
5/24/18,110.8,0,0,50,43,61,34.8,32.8,36.5,36.7,66.1,63.5,96,,
5/25/18,110.8,0.1,0.1,44,36,51,35,32.2,36.5,36.6,66.5,61.8,93,0,
5/26/18,110.9,0,0,38,34,42,34.7,31.5,36.3,36.4,66.4,61.1,92,,
5/27/18,110.9,0,0,47,36,60,34,30.8,36.2,36.2,68.1,60.6,89,,
5/28/18,110.9,0,0,44,39,51,35,31.6,36.5,36.6,68,59.2,87,,
5/29/18,110.9,0,0,37,33,40,35,31.4,36.4,36.5,68.1,58.6,86,,
5/30/18,110.9,0,0,39,31,50,34.4,30.9,36.2,36.3,67.7,58.2,86,,
5/31/18,110.9,0,0,36,33,43,35,31.3,36.4,36.4,69.2,57.4,83,,
6/1/18,110.9,0,0,39,31,51,34.2,30.7,36.2,36.2,67.4,57.3,85,,
6/2/18,110.9,0,0,50,38,64,35,31.1,36.4,36.3,68.1,56.5,83,,
6/3/18,110.9,0,0,47,37,57,35.5,32.8,36.6,36.6,69.6,55,79,,
6/4/18,110.9,0,0,38,33,47,35.6,32,36.5,36.6,70.1,54,77,,
6/5/18,110.9,0,0,42,31,54,35.6,31.9,36.4,36.5,73.2,53.4,73,,
6/6/18,110.9,0,0,49,38,62,35.7,31.7,36.4,36.6,73.9,52.5,71,,
6/7/18,110.9,0,0,47,38,57,36.1,34,36.5,36.7,76.3,51.1,67,,
6/8/18,110.9,0.4,0.4,43,38,50,36.7,34.8,36.8,36.8,76.2,49.5,65,0,
6/9/18,111.3,0.3,0.3,36,32,45,36.9,34.1,36.7,36.7,76.9,49.2,64,0,
6/10/18,111.6,0.5,0.6,34,31,40,36.7,33.4,36.6,36.6,78.7,48,61,120,
6/11/18,112.1,0,0,39,30,49,35.3,31.7,36.3,36.1,74.8,48.6,65,,
6/12/18,112.1,0,0,50,37,63,36.5,32,36.3,36.3,79.2,48.3,61,,
6/13/18,112.1,0.1,0.1,42,36,48,37,32.7,36.5,36.5,77.5,47.3,61,0,
6/14/18,112.2,0,0,38,33,42,37.7,34.7,36.7,36.7,79.8,46.3,58,,
6/15/18,112.2,0,0,42,37,52,37.3,33.8,36.6,36.5,81.4,45.6,56,,
6/16/18,112.2,0,0,46,36,54,37.3,34.7,36.7,36.7,84.2,44.6,53,,
6/17/18,112.2,0,0,56,49,64,37.5,37.2,36.8,36.8,83.7,43.5,52,,
6/18/18,112.2,0,0,57,49,67,37.7,38,37.3,37.2,84.5,41.4,49,,
6/19/18,112.2,0,0,59,50,69,37.7,39.1,38,37.6,85.7,39.4,46,,
6/20/18,112.2,0,0,58,51,69,36.4,38.9,38.1,37.7,87.2,37.5,43,,
6/21/18,112.2,0,0,51,46,59,35.2,37,37.8,37.5,88.8,35.5,40,,
6/22/18,112.2,0.2,0.2,46,43,55,34.2,37.1,38,37.6,92.2,34.1,37,0,
6/23/18,112.4,0,0,45,40,49,33.9,36.2,37.9,37.6,96.2,32.7,34,,
6/24/18,112.4,0,0,58,43,72,33.4,35.5,37.7,37.4,,31.4,30,,
6/25/18,112.4,0.2,0.2,42,38,50,32.7,34.6,37.5,37.4,,29.1,27,0,
6/26/18,112.6,0,0,44,36,54,32.6,34.1,37.3,37.1,,27.8,24,,
6/27/18,112.6,0,0,46,39,57,31.5,33,37,37,,26.2,19,,
6/28/18,112.6,0.3,0.3,40,37,43,30.2,31.9,36.6,36.6,,24.6,15,0,
6/29/18,112.9,0,0,45,38,55,30,30.9,36.3,36.1,,24.3,19,,
6/30/18,112.9,0,0,45,41,53,29.5,30.5,36.2,36,,22.7,12,,
7/1/18,112.9,0,0,44,36,53,29.4,30.1,35.9,35.8,,21.8,14,,
7/2/18,112.9,0,0,39,35,49,29.5,29.9,36,35.8,,20,12,,
7/3/18,112.9,0,0,47,35,58,28.4,28.9,35.6,35.5,,19,10,,
7/4/18,112.9,0,0,54,50,58,27.1,27.7,35.1,35.2,,17,6,,
7/5/18,112.9,0,0,61,51,71,25.7,26.5,34.7,35,,15.2,4,,
7/6/18,112.9,0,0,53,44,63,23.3,25,34.1,34.8,,12.3,0,,
7/7/18,112.9,0,0,48,41,59,22.4,24.2,33.7,34.7,,10.6,0,,
7/8/18,112.9,0,0,56,43,69,20.9,23.3,33.3,34.5,,8.6,0,,
7/9/18,112.9,0,0,53,44,65,18.6,21.8,32.5,34.2,,6.4,0,,
7/10/18,112.9,0,0,45,41,50,16.8,20.6,32,34.1,,3.5,0,,
7/11/18,112.9,0,0,56,42,66,17,20.6,32,33.8,,2.6,0,,
7/12/18,112.9,0,0,63,54,74,15.1,19.1,31.3,33.8,,0.5,0,,
7/13/18,112.9,0,0,62,52,73,11.9,16.8,30.4,33.5,,0,0,,
7/14/18,112.9,0,0,62,48,73,8.3,14.7,29.7,33.4,,0,0,,
7/15/18,112.9,0,0,67,58,80,6.3,12.4,28.3,33.1,,0,0,,
7/16/18,112.9,0,0,66,59,76,5.3,10.5,27.4,33,,0,0,,
7/17/18,112.9,0,0,62,52,74,4,7.6,26.2,32.6,,0,0,,
7/18/18,112.9,0,0,54,45,65,4,6.6,24.8,32.4,,0,0,,
7/19/18,112.9,0,0,49,42,58,3.2,6.2,23.9,32.4,,0,0,,
7/20/18,112.9,0,0,47,41,58,3.6,6,23.9,32.2,,0,0,,
7/21/18,112.9,0,0,50,41,62,3,5.4,22.8,31.8,,0,0,,
7/22/18,112.9,0,0,61,47,73,2.7,4.8,21.9,31.6,,0,0,,
7/23/18,112.9,0,0,64,53,75,2.7,4.7,20.3,31.1,,0,0,,
7/24/18,112.9,0,0,62,53,73,2.5,4.8,19,30.8,,0,0,,
7/25/18,112.9,0,0,64,55,74,3.1,4,17.7,30.3,,0,0,,
7/26/18,112.9,0,0,64,54,74,1.7,4.1,16.5,29.9,,0,0,,
7/27/18,112.9,0,0,63,55,74,2.4,4.3,14.5,29.2,,0,0,,
7/28/18,112.9,0,0,63,55,73,1.9,3.1,13.9,28.6,,0,0,,
7/29/18,112.9,0,0,70,62,81,2.6,2.4,13.1,28,,0,0,,
7/30/18,112.9,0,0,70,62,82,2.3,3.1,11.8,27.1,,0,0,,
7/31/18,112.9,0.2,0.2,62,52,74,1.9,3,11.3,26,,0,0,0,
8/1/18,113.1,0,0,58,49,70,2,2.1,11.3,25,,0,0,,
8/2/18,113.1,0,0,51,45,62,2,3.1,11,24.1,,0,0,,
8/3/18,113.1,0,0,46,42,48,1.9,2.1,10.3,22.9,,0,0,,
8/4/18,113.1,0,0,52,42,65,1.4,2.4,10.4,22.6,,0,0,,
8/5/18,113.1,0,0,59,48,70,1.7,2.4,10.3,22.2,,0,0,,
8/6/18,113.1,0,0,64,56,74,2.3,1.9,10.4,21.6,,0,0,,
